Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD22,OUT035,2336.595654782092
NCB55,OUT019,371.28136079744604
FDN27,OUT045,2275.220073262024
FDD16,OUT013,2336.595654782092
FDW48,OUT046,2336.595654782092
DRN35,OUT045,2275.220073262024
FDX25,OUT049,2336.595654782092
DRD49,OUT049,2336.595654782092
FDE21,OUT019,371.28136079744604
FDN44,OUT035,2336.595654782092
DRC01,OUT049,2336.595654782092
NCK30,OUT046,2336.595654782092
FDU39,OUT013,2336.595654782092
FDB49,OUT013,2336.595654782092
FDS12,OUT045,2275.220073262024
FDR57,OUT018,1995.4987392241385
FDX22,OUT027,3694.0385576470608
FDC60,OUT013,2336.595654782092
NCE42,OUT049,2336.595654782092
NCK42,OUT049,2336.595654782092
DRE01,OUT017,2275.220073262024
FDE57,OUT018,1995.4987392241385
DRK59,OUT019,371.28136079744604
FDB10,OUT027,3694.0385576470608
FDQ25,OUT046,2336.595654782092
FDY26,OUT017,2275.220073262024
FDG28,OUT049,2336.595654782092
FDM14,OUT049,2336.595654782092
NCH29,OUT049,2336.595654782092
FDD48,OUT049,2336.595654782092
FDC17,OUT045,2275.220073262024
DRH49,OUT027,3694.0385576470608
FDN44,OUT018,1995.4987392241385
FDC29,OUT045,2275.220073262024
DRK01,OUT019,371.28136079744604
FDD48,OUT017,2275.220073262024
FDB59,OUT013,2336.595654782092
FDY45,OUT010,309.9057792773781
FDX60,OUT035,2336.595654782092
FDT09,OUT010,309.9057792773781
DRB24,OUT018,1995.4987392241385
FDL13,OUT035,2336.595654782092
FDN16,OUT035,2336.595654782092
FDK57,OUT013,2336.595654782092
FDO22,OUT027,3694.0385576470608
FDC57,OUT010,309.9057792773781
FDZ13,OUT027,3694.0385576470608
FDW27,OUT013,2336.595654782092
FDX10,OUT049,2336.595654782092
FDY08,OUT018,1995.4987392241385
FDA49,OUT017,2275.220073262024
FDC32,OUT018,1995.4987392241385
FDO04,OUT035,2336.595654782092
NCZ54,OUT013,2336.595654782092
FDY40,OUT045,2275.220073262024
FDW36,OUT045,2275.220073262024
FDE11,OUT017,2275.220073262024
DRE37,OUT045,2275.220073262024
NCK19,OUT017,2275.220073262024
FDT19,OUT035,2336.595654782092
FDE56,OUT045,2275.220073262024
FDZ57,OUT010,309.9057792773781
FDB35,OUT035,2336.595654782092
FDF09,OUT010,309.9057792773781
FDO34,OUT046,2336.595654782092
FDA55,OUT046,2336.595654782092
NCM18,OUT035,2336.595654782092
FDJ20,OUT019,371.28136079744604
DRQ35,OUT019,371.28136079744604
FDG02,OUT013,2336.595654782092
NCU29,OUT018,1995.4987392241385
FDL27,OUT027,3694.0385576470608
NCA54,OUT035,2336.595654782092
FDJ32,OUT035,2336.595654782092
FDB21,OUT019,371.28136079744604
FDR46,OUT035,2336.595654782092
FDZ32,OUT046,2336.595654782092
DRF36,OUT017,2275.220073262024
NCU54,OUT017,2275.220073262024
NCI31,OUT017,2275.220073262024
DRA59,OUT035,2336.595654782092
NCC55,OUT045,2275.220073262024
FDE44,OUT018,1995.4987392241385
NCN26,OUT018,1995.4987392241385
FDC11,OUT049,2336.595654782092
FDV24,OUT035,2336.595654782092
FDR40,OUT019,371.28136079744604
NCQ17,OUT049,2336.595654782092
FDC46,OUT045,2275.220073262024
NCM18,OUT046,2336.595654782092
FDK16,OUT046,2336.595654782092
FDI28,OUT017,2275.220073262024
FDS11,OUT018,1995.4987392241385
DRD13,OUT046,2336.595654782092
FDL36,OUT035,2336.595654782092
FDI27,OUT013,2336.595654782092
FDJ53,OUT019,371.28136079744604
FDS44,OUT045,2275.220073262024
FDE28,OUT046,2336.595654782092
FDQ33,OUT018,1995.4987392241385
FDB37,OUT017,2275.220073262024
FDQ31,OUT045,2275.220073262024
NCQ05,OUT046,2336.595654782092
FDE10,OUT013,2336.595654782092
FDF38,OUT017,2275.220073262024
FDE50,OUT019,371.28136079744604
DRG37,OUT010,309.9057792773781
NCH06,OUT049,2336.595654782092
FDY14,OUT045,2275.220073262024
FDO27,OUT017,2275.220073262024
FDQ19,OUT049,2336.595654782092
FDZ26,OUT019,371.28136079744604
FDN51,OUT013,2336.595654782092
FDK20,OUT035,2336.595654782092
FDD40,OUT018,1995.4987392241385
DRI25,OUT018,1995.4987392241385
FDH56,OUT017,2275.220073262024
FDI36,OUT027,3694.0385576470608
DRH11,OUT018,1995.4987392241385
NCV18,OUT017,2275.220073262024
DRI01,OUT049,2336.595654782092
DRE48,OUT049,2336.595654782092
FDS51,OUT035,2336.595654782092
FDM38,OUT017,2275.220073262024
FDB60,OUT027,3694.0385576470608
FDY58,OUT035,2336.595654782092
FDY22,OUT045,2275.220073262024
FDF11,OUT027,3694.0385576470608
FDZ51,OUT035,2336.595654782092
FDQ45,OUT017,2275.220073262024
FDF17,OUT035,2336.595654782092
NCF31,OUT027,3694.0385576470608
FDA37,OUT013,2336.595654782092
FDO51,OUT046,2336.595654782092
FDF34,OUT013,2336.595654782092
FDD57,OUT018,1995.4987392241385
FDO37,OUT046,2336.595654782092
FDR49,OUT049,2336.595654782092
FDS39,OUT049,2336.595654782092
FDI48,OUT027,3694.0385576470608
DRM35,OUT049,2336.595654782092
FDV57,OUT035,2336.595654782092
FDZ55,OUT013,2336.595654782092
FDI28,OUT035,2336.595654782092
FDS21,OUT045,2275.220073262024
FDT34,OUT013,2336.595654782092
DRI25,OUT035,2336.595654782092
FDT47,OUT010,309.9057792773781
DRH39,OUT045,2275.220073262024
NCD54,OUT045,2275.220073262024
FDU16,OUT027,3694.0385576470608
NCW29,OUT045,2275.220073262024
FDV25,OUT027,3694.0385576470608
FDM56,OUT035,2336.595654782092
FDZ04,OUT027,3694.0385576470608
FDG59,OUT019,371.28136079744604
FDI56,OUT045,2275.220073262024
FDS33,OUT035,2336.595654782092
FDC23,OUT049,2336.595654782092
FDT11,OUT049,2336.595654782092
FDG17,OUT045,2275.220073262024
FDZ44,OUT045,2275.220073262024
FDJ52,OUT013,2336.595654782092
DRI23,OUT046,2336.595654782092
DRE15,OUT010,309.9057792773781
NCF07,OUT013,2336.595654782092
NCR29,OUT049,2336.595654782092
FDE44,OUT019,371.28136079744604
FDT23,OUT035,2336.595654782092
NCG06,OUT017,2275.220073262024
NCU41,OUT010,309.9057792773781
FDH46,OUT017,2275.220073262024
FDV31,OUT013,2336.595654782092
NCT41,OUT027,3694.0385576470608
FDE22,OUT027,3694.0385576470608
FDC26,OUT045,2275.220073262024
DRF51,OUT017,2275.220073262024
NCY53,OUT019,371.28136079744604
FDY21,OUT017,2275.220073262024
FDL27,OUT013,2336.595654782092
FDZ34,OUT049,2336.595654782092
NCF43,OUT010,309.9057792773781
FDC21,OUT035,2336.595654782092
FDL26,OUT013,2336.595654782092
FDT25,OUT010,309.9057792773781
NCR30,OUT046,2336.595654782092
DRL23,OUT019,371.28136079744604
NCR05,OUT049,2336.595654782092
NCE19,OUT018,1995.4987392241385
FDY07,OUT035,2336.595654782092
FDB10,OUT017,2275.220073262024
FDP57,OUT013,2336.595654782092
FDU48,OUT019,371.28136079744604
FDH48,OUT035,2336.595654782092
FDO33,OUT035,2336.595654782092
NCU29,OUT045,2275.220073262024
FDW35,OUT046,2336.595654782092
FDH05,OUT010,309.9057792773781
FDP26,OUT049,2336.595654782092
DRG27,OUT035,2336.595654782092
FDQ33,OUT046,2336.595654782092
FDH20,OUT010,309.9057792773781
FDV14,OUT046,2336.595654782092
DRD01,OUT046,2336.595654782092
NCI17,OUT049,2336.595654782092
FDF39,OUT010,309.9057792773781
FDX37,OUT046,2336.595654782092
NCX17,OUT035,2336.595654782092
FDN03,OUT013,2336.595654782092
NCS41,OUT010,309.9057792773781
FDH34,OUT045,2275.220073262024
NCX53,OUT018,1995.4987392241385
FDY31,OUT046,2336.595654782092
FDD20,OUT017,2275.220073262024
FDE51,OUT045,2275.220073262024
FDV27,OUT046,2336.595654782092
FDF16,OUT035,2336.595654782092
FDZ02,OUT049,2336.595654782092
NCK05,OUT045,2275.220073262024
FDM12,OUT027,3694.0385576470608
NCA05,OUT018,1995.4987392241385
FDX33,OUT045,2275.220073262024
FDM25,OUT049,2336.595654782092
FDE41,OUT018,1995.4987392241385
FDW14,OUT045,2275.220073262024
NCD30,OUT046,2336.595654782092
FDB23,OUT010,309.9057792773781
FDF45,OUT046,2336.595654782092
FDW20,OUT017,2275.220073262024
FDF47,OUT045,2275.220073262024
NCR05,OUT019,371.28136079744604
DRB01,OUT046,2336.595654782092
FDE36,OUT013,2336.595654782092
FDU56,OUT049,2336.595654782092
FDB23,OUT049,2336.595654782092
FDN48,OUT049,2336.595654782092
FDS43,OUT013,2336.595654782092
NCN05,OUT013,2336.595654782092
NCL53,OUT049,2336.595654782092
FDL56,OUT046,2336.595654782092
FDH17,OUT018,1995.4987392241385
FDP37,OUT046,2336.595654782092
FDG09,OUT019,371.28136079744604
FDA55,OUT045,2275.220073262024
FDX31,OUT049,2336.595654782092
FDJ41,OUT045,2275.220073262024
DRC24,OUT045,2275.220073262024
FDQ21,OUT035,2336.595654782092
NCT54,OUT045,2275.220073262024
FDH08,OUT049,2336.595654782092
FDY38,OUT018,1995.4987392241385
DRM11,OUT010,309.9057792773781
FDG32,OUT049,2336.595654782092
NCH18,OUT046,2336.595654782092
FDI20,OUT035,2336.595654782092
FDA33,OUT018,1995.4987392241385
FDN45,OUT013,2336.595654782092
FDT45,OUT010,309.9057792773781
FDR32,OUT035,2336.595654782092
FDA48,OUT017,2275.220073262024
FDN23,OUT017,2275.220073262024
NCR18,OUT035,2336.595654782092
FDD45,OUT046,2336.595654782092
FDI22,OUT018,1995.4987392241385
FDT09,OUT013,2336.595654782092
DRC24,OUT027,3694.0385576470608
FDT39,OUT046,2336.595654782092
FDX28,OUT045,2275.220073262024
FDA50,OUT018,1995.4987392241385
FDT33,OUT027,3694.0385576470608
FDQ60,OUT049,2336.595654782092
NCM19,OUT018,1995.4987392241385
FDF40,OUT046,2336.595654782092
NCI30,OUT035,2336.595654782092
FDK34,OUT049,2336.595654782092
FDA38,OUT027,3694.0385576470608
FDT02,OUT045,2275.220073262024
FDC11,OUT017,2275.220073262024
FDD08,OUT046,2336.595654782092
NCS29,OUT046,2336.595654782092
DRI03,OUT010,309.9057792773781
FDK48,OUT035,2336.595654782092
FDM52,OUT049,2336.595654782092
FDP49,OUT035,2336.595654782092
DRA24,OUT046,2336.595654782092
NCJ43,OUT049,2336.595654782092
FDE11,OUT045,2275.220073262024
FDP01,OUT049,2336.595654782092
FDQ59,OUT018,1995.4987392241385
FDA43,OUT019,371.28136079744604
FDL14,OUT017,2275.220073262024
FDV50,OUT010,309.9057792773781
FDT01,OUT027,3694.0385576470608
NCC42,OUT035,2336.595654782092
FDO28,OUT046,2336.595654782092
FDD32,OUT019,371.28136079744604
FDV45,OUT035,2336.595654782092
NCW17,OUT019,371.28136079744604
NCJ17,OUT027,3694.0385576470608
NCF18,OUT049,2336.595654782092
FDP01,OUT045,2275.220073262024
FDH24,OUT045,2275.220073262024
FDI38,OUT027,3694.0385576470608
FDX03,OUT035,2336.595654782092
FDY28,OUT046,2336.595654782092
FDN34,OUT018,1995.4987392241385
FDJ02,OUT045,2275.220073262024
FDW40,OUT019,371.28136079744604
FDX03,OUT017,2275.220073262024
FDE17,OUT027,3694.0385576470608
FDT58,OUT046,2336.595654782092
FDI38,OUT013,2336.595654782092
FDW22,OUT035,2336.595654782092
FDS15,OUT027,3694.0385576470608
NCX06,OUT013,2336.595654782092
DRK47,OUT035,2336.595654782092
FDC23,OUT027,3694.0385576470608
FDM56,OUT010,309.9057792773781
FDP21,OUT046,2336.595654782092
FDP58,OUT046,2336.595654782092
FDA27,OUT019,371.28136079744604
FDK41,OUT019,371.28136079744604
NCH42,OUT046,2336.595654782092
FDG29,OUT045,2275.220073262024
FDW15,OUT018,1995.4987392241385
FDD28,OUT018,1995.4987392241385
FDQ37,OUT049,2336.595654782092
FDC23,OUT035,2336.595654782092
FDV13,OUT035,2336.595654782092
FDK33,OUT046,2336.595654782092
FDO33,OUT013,2336.595654782092
FDN21,OUT017,2275.220073262024
NCW06,OUT027,3694.0385576470608
FDI38,OUT035,2336.595654782092
FDC21,OUT027,3694.0385576470608
NCS05,OUT046,2336.595654782092
NCN53,OUT049,2336.595654782092
FDV40,OUT010,309.9057792773781
FDG60,OUT017,2275.220073262024
NCY30,OUT027,3694.0385576470608
FDM40,OUT045,2275.220073262024
NCO30,OUT046,2336.595654782092
FDK10,OUT046,2336.595654782092
FDM36,OUT045,2275.220073262024
FDN10,OUT013,2336.595654782092
FDM46,OUT018,1995.4987392241385
FDX50,OUT049,2336.595654782092
FDP33,OUT045,2275.220073262024
FDO12,OUT045,2275.220073262024
FDC28,OUT013,2336.595654782092
FDO31,OUT045,2275.220073262024
FDX45,OUT035,2336.595654782092
FDV21,OUT049,2336.595654782092
FDH04,OUT049,2336.595654782092
NCG54,OUT013,2336.595654782092
FDO13,OUT046,2336.595654782092
FDA09,OUT027,3694.0385576470608
FDC38,OUT017,2275.220073262024
NCO42,OUT046,2336.595654782092
FDL45,OUT049,2336.595654782092
NCK31,OUT013,2336.595654782092
FDM39,OUT017,2275.220073262024
FDC22,OUT010,309.9057792773781
FDF46,OUT046,2336.595654782092
FDQ37,OUT045,2275.220073262024
FDH41,OUT010,309.9057792773781
FDQ04,OUT046,2336.595654782092
NCQ02,OUT027,3694.0385576470608
FDJ57,OUT027,3694.0385576470608
NCE07,OUT049,2336.595654782092
FDE56,OUT013,2336.595654782092
FDI20,OUT049,2336.595654782092
FDK36,OUT018,1995.4987392241385
FDP08,OUT027,3694.0385576470608
FDF44,OUT017,2275.220073262024
NCU53,OUT017,2275.220073262024
FDF47,OUT035,2336.595654782092
FDS55,OUT010,309.9057792773781
FDZ52,OUT010,309.9057792773781
FDL04,OUT018,1995.4987392241385
NCM26,OUT035,2336.595654782092
FDX43,OUT049,2336.595654782092
FDP52,OUT049,2336.595654782092
DRK49,OUT045,2275.220073262024
FDE38,OUT013,2336.595654782092
DRF13,OUT035,2336.595654782092
FDK41,OUT010,309.9057792773781
FDJ04,OUT027,3694.0385576470608
FDZ44,OUT018,1995.4987392241385
FDS11,OUT013,2336.595654782092
FDA55,OUT049,2336.595654782092
NCW53,OUT046,2336.595654782092
FDB49,OUT027,3694.0385576470608
FDD23,OUT017,2275.220073262024
NCV42,OUT045,2275.220073262024
NCZ29,OUT018,1995.4987392241385
FDQ26,OUT013,2336.595654782092
FDV08,OUT017,2275.220073262024
FDC53,OUT049,2336.595654782092
FDV58,OUT010,309.9057792773781
NCP02,OUT019,371.28136079744604
DRI37,OUT045,2275.220073262024
FDQ12,OUT049,2336.595654782092
FDE33,OUT046,2336.595654782092
FDX27,OUT045,2275.220073262024
FDM22,OUT017,2275.220073262024
NCH30,OUT019,371.28136079744604
FDC04,OUT017,2275.220073262024
FDO38,OUT046,2336.595654782092
FDV52,OUT027,3694.0385576470608
FDB32,OUT013,2336.595654782092
FDV43,OUT018,1995.4987392241385
FDI24,OUT018,1995.4987392241385
FDR40,OUT017,2275.220073262024
FDW02,OUT049,2336.595654782092
FDE44,OUT049,2336.595654782092
FDL38,OUT046,2336.595654782092
NCT54,OUT010,309.9057792773781
DRJ39,OUT010,309.9057792773781
FDW55,OUT049,2336.595654782092
DRF13,OUT019,371.28136079744604
NCW17,OUT049,2336.595654782092
FDP13,OUT035,2336.595654782092
FDS08,OUT018,1995.4987392241385
NCP17,OUT035,2336.595654782092
NCO53,OUT035,2336.595654782092
FDH19,OUT045,2275.220073262024
FDJ04,OUT017,2275.220073262024
FDG10,OUT049,2336.595654782092
FDA40,OUT010,309.9057792773781
FDI53,OUT045,2275.220073262024
FDU09,OUT010,309.9057792773781
FDK60,OUT045,2275.220073262024
FDR43,OUT017,2275.220073262024
FDW22,OUT017,2275.220073262024
DRP47,OUT010,309.9057792773781
DRG48,OUT010,309.9057792773781
FDA14,OUT035,2336.595654782092
FDU49,OUT013,2336.595654782092
FDK28,OUT045,2275.220073262024
FDT19,OUT046,2336.595654782092
NCQ42,OUT045,2275.220073262024
FDD03,OUT045,2275.220073262024
NCM53,OUT013,2336.595654782092
NCX53,OUT045,2275.220073262024
FDV14,OUT027,3694.0385576470608
NCZ54,OUT017,2275.220073262024
FDB39,OUT013,2336.595654782092
DRC24,OUT046,2336.595654782092
FDY36,OUT013,2336.595654782092
FDN01,OUT035,2336.595654782092
DRH25,OUT046,2336.595654782092
FDV08,OUT046,2336.595654782092
NCP53,OUT049,2336.595654782092
FDU52,OUT010,309.9057792773781
NCI42,OUT045,2275.220073262024
FDZ14,OUT035,2336.595654782092
FDF11,OUT046,2336.595654782092
FDQ13,OUT018,1995.4987392241385
FDO32,OUT010,309.9057792773781
DRJ37,OUT018,1995.4987392241385
FDY43,OUT046,2336.595654782092
NCT41,OUT017,2275.220073262024
NCV17,OUT045,2275.220073262024
FDM04,OUT027,3694.0385576470608
DRB48,OUT018,1995.4987392241385
FDM24,OUT013,2336.595654782092
FDT37,OUT049,2336.595654782092
NCO05,OUT010,309.9057792773781
FDL13,OUT046,2336.595654782092
FDL15,OUT017,2275.220073262024
FDB11,OUT018,1995.4987392241385
FDL14,OUT019,371.28136079744604
FDY10,OUT019,371.28136079744604
FDJ40,OUT049,2336.595654782092
NCW18,OUT046,2336.595654782092
NCY06,OUT013,2336.595654782092
DRE13,OUT018,1995.4987392241385
FDA26,OUT045,2275.220073262024
NCE19,OUT010,309.9057792773781
FDE33,OUT035,2336.595654782092
DRL59,OUT027,3694.0385576470608
FDY07,OUT046,2336.595654782092
FDF57,OUT018,1995.4987392241385
FDM58,OUT035,2336.595654782092
FDP26,OUT027,3694.0385576470608
FDY32,OUT046,2336.595654782092
FDD51,OUT010,309.9057792773781
FDU22,OUT018,1995.4987392241385
FDZ49,OUT018,1995.4987392241385
NCI42,OUT017,2275.220073262024
FDT04,OUT027,3694.0385576470608
NCU41,OUT045,2275.220073262024
FDS56,OUT045,2275.220073262024
NCN42,OUT017,2275.220073262024
FDK34,OUT046,2336.595654782092
FDB03,OUT017,2275.220073262024
DRJ25,OUT035,2336.595654782092
FDT25,OUT027,3694.0385576470608
FDN20,OUT013,2336.595654782092
FDP09,OUT013,2336.595654782092
FDM20,OUT019,371.28136079744604
NCG55,OUT046,2336.595654782092
NCP14,OUT045,2275.220073262024
NCH06,OUT046,2336.595654782092
FDV52,OUT013,2336.595654782092
NCL07,OUT035,2336.595654782092
DRJ11,OUT027,3694.0385576470608
DRO59,OUT013,2336.595654782092
FDW15,OUT010,309.9057792773781
NCQ30,OUT035,2336.595654782092
NCN54,OUT019,371.28136079744604
FDY01,OUT027,3694.0385576470608
FDX39,OUT035,2336.595654782092
FDH53,OUT027,3694.0385576470608
FDA57,OUT035,2336.595654782092
NCC07,OUT010,309.9057792773781
FDU28,OUT013,2336.595654782092
FDK36,OUT010,309.9057792773781
FDR36,OUT018,1995.4987392241385
NCQ17,OUT035,2336.595654782092
FDS28,OUT019,371.28136079744604
FDE08,OUT045,2275.220073262024
FDU22,OUT046,2336.595654782092
FDG41,OUT045,2275.220073262024
FDO31,OUT010,309.9057792773781
FDM21,OUT019,371.28136079744604
FDU40,OUT017,2275.220073262024
FDV36,OUT018,1995.4987392241385
FDT10,OUT027,3694.0385576470608
FDX38,OUT045,2275.220073262024
NCU30,OUT027,3694.0385576470608
NCV06,OUT049,2336.595654782092
FDT16,OUT035,2336.595654782092
NCP41,OUT027,3694.0385576470608
FDZ56,OUT017,2275.220073262024
FDC22,OUT035,2336.595654782092
FDU10,OUT035,2336.595654782092
FDS46,OUT045,2275.220073262024
FDO08,OUT049,2336.595654782092
NCV42,OUT018,1995.4987392241385
FDP33,OUT035,2336.595654782092
FDJ12,OUT046,2336.595654782092
FDH04,OUT045,2275.220073262024
NCU54,OUT013,2336.595654782092
FDO36,OUT010,309.9057792773781
FDT37,OUT027,3694.0385576470608
FDD14,OUT010,309.9057792773781
FDA16,OUT013,2336.595654782092
NCS42,OUT019,371.28136079744604
FDP10,OUT019,371.28136079744604
FDQ28,OUT049,2336.595654782092
FDK57,OUT010,309.9057792773781
FDK02,OUT013,2336.595654782092
FDW47,OUT018,1995.4987392241385
NCC42,OUT018,1995.4987392241385
FDQ37,OUT018,1995.4987392241385
FDL40,OUT046,2336.595654782092
DRE13,OUT010,309.9057792773781
FDQ34,OUT027,3694.0385576470608
NCB54,OUT046,2336.595654782092
FDS48,OUT049,2336.595654782092
FDO15,OUT045,2275.220073262024
NCT30,OUT013,2336.595654782092
FDU49,OUT027,3694.0385576470608
FDE21,OUT046,2336.595654782092
FDS49,OUT019,371.28136079744604
FDT38,OUT027,3694.0385576470608
FDZ01,OUT045,2275.220073262024
FDC41,OUT035,2336.595654782092
DRG13,OUT010,309.9057792773781
NCZ42,OUT018,1995.4987392241385
NCM07,OUT045,2275.220073262024
NCV17,OUT018,1995.4987392241385
DRK39,OUT035,2336.595654782092
FDS37,OUT018,1995.4987392241385
FDV12,OUT019,371.28136079744604
NCG19,OUT018,1995.4987392241385
FDS51,OUT013,2336.595654782092
NCO14,OUT046,2336.595654782092
FDC38,OUT046,2336.595654782092
FDN15,OUT046,2336.595654782092
NCH42,OUT013,2336.595654782092
FDQ22,OUT046,2336.595654782092
FDC05,OUT013,2336.595654782092
FDZ31,OUT013,2336.595654782092
DRJ23,OUT049,2336.595654782092
FDC52,OUT035,2336.595654782092
DRD12,OUT010,309.9057792773781
FDV55,OUT017,2275.220073262024
FDD32,OUT046,2336.595654782092
FDR01,OUT049,2336.595654782092
FDY08,OUT019,371.28136079744604
FDQ45,OUT045,2275.220073262024
DRN11,OUT027,3694.0385576470608
NCS05,OUT018,1995.4987392241385
FDY32,OUT035,2336.595654782092
NCD31,OUT045,2275.220073262024
NCE06,OUT049,2336.595654782092
NCP14,OUT046,2336.595654782092
NCF18,OUT019,371.28136079744604
FDF14,OUT018,1995.4987392241385
FDB22,OUT017,2275.220073262024
NCH54,OUT049,2336.595654782092
FDU27,OUT035,2336.595654782092
FDS58,OUT027,3694.0385576470608
NCU29,OUT035,2336.595654782092
FDJ57,OUT013,2336.595654782092
FDL56,OUT049,2336.595654782092
FDH60,OUT035,2336.595654782092
FDN24,OUT018,1995.4987392241385
FDD02,OUT017,2275.220073262024
FDP15,OUT017,2275.220073262024
FDB28,OUT027,3694.0385576470608
DRC49,OUT045,2275.220073262024
NCG30,OUT018,1995.4987392241385
FDJ14,OUT049,2336.595654782092
FDL52,OUT045,2275.220073262024
NCG19,OUT027,3694.0385576470608
NCN41,OUT035,2336.595654782092
FDW22,OUT013,2336.595654782092
FDI02,OUT013,2336.595654782092
FDV51,OUT045,2275.220073262024
FDV48,OUT046,2336.595654782092
NCL17,OUT019,371.28136079744604
FDP46,OUT045,2275.220073262024
FDU10,OUT045,2275.220073262024
FDT37,OUT010,309.9057792773781
FDI27,OUT035,2336.595654782092
FDN51,OUT046,2336.595654782092
FDW07,OUT035,2336.595654782092
FDN45,OUT049,2336.595654782092
DRN37,OUT027,3694.0385576470608
DRF48,OUT049,2336.595654782092
FDP38,OUT019,371.28136079744604
NCX18,OUT027,3694.0385576470608
FDK45,OUT018,1995.4987392241385
FDZ37,OUT049,2336.595654782092
FDS50,OUT018,1995.4987392241385
NCR54,OUT018,1995.4987392241385
NCS17,OUT035,2336.595654782092
FDV31,OUT046,2336.595654782092
DRE27,OUT017,2275.220073262024
FDN60,OUT013,2336.595654782092
FDK26,OUT013,2336.595654782092
FDX37,OUT018,1995.4987392241385
FDW31,OUT046,2336.595654782092
FDX26,OUT018,1995.4987392241385
DRL49,OUT019,371.28136079744604
FDU49,OUT017,2275.220073262024
FDY58,OUT046,2336.595654782092
FDN03,OUT045,2275.220073262024
NCV06,OUT010,309.9057792773781
FDH53,OUT045,2275.220073262024
FDG31,OUT018,1995.4987392241385
NCC06,OUT045,2275.220073262024
FDS13,OUT049,2336.595654782092
FDP16,OUT035,2336.595654782092
FDA35,OUT013,2336.595654782092
DRP47,OUT018,1995.4987392241385
FDY28,OUT010,309.9057792773781
FDY20,OUT035,2336.595654782092
NCH30,OUT017,2275.220073262024
NCR29,OUT019,371.28136079744604
NCP05,OUT013,2336.595654782092
NCF30,OUT019,371.28136079744604
FDA08,OUT035,2336.595654782092
FDN51,OUT027,3694.0385576470608
FDH12,OUT046,2336.595654782092
FDY39,OUT017,2275.220073262024
NCO53,OUT045,2275.220073262024
FDB40,OUT046,2336.595654782092
FDH02,OUT049,2336.595654782092
FDY11,OUT027,3694.0385576470608
FDQ09,OUT019,371.28136079744604
FDP16,OUT013,2336.595654782092
NCF55,OUT018,1995.4987392241385
FDY09,OUT027,3694.0385576470608
FDY39,OUT045,2275.220073262024
NCU53,OUT049,2336.595654782092
NCT41,OUT049,2336.595654782092
FDJ45,OUT046,2336.595654782092
FDR28,OUT013,2336.595654782092
FDN08,OUT013,2336.595654782092
FDJ07,OUT049,2336.595654782092
FDZ09,OUT027,3694.0385576470608
FDQ14,OUT017,2275.220073262024
FDY12,OUT027,3694.0385576470608
FDK57,OUT046,2336.595654782092
FDD20,OUT049,2336.595654782092
FDS36,OUT018,1995.4987392241385
FDI40,OUT049,2336.595654782092
FDJ40,OUT045,2275.220073262024
FDE08,OUT013,2336.595654782092
DRK01,OUT013,2336.595654782092
FDC58,OUT049,2336.595654782092
FDE50,OUT046,2336.595654782092
FDX48,OUT035,2336.595654782092
DRM35,OUT018,1995.4987392241385
FDG41,OUT013,2336.595654782092
FDB52,OUT046,2336.595654782092
FDV19,OUT045,2275.220073262024
DRG48,OUT017,2275.220073262024
FDI26,OUT013,2336.595654782092
FDU11,OUT019,371.28136079744604
FDF59,OUT019,371.28136079744604
FDR07,OUT049,2336.595654782092
NCE06,OUT017,2275.220073262024
FDE10,OUT046,2336.595654782092
NCO55,OUT046,2336.595654782092
FDZ13,OUT013,2336.595654782092
FDT50,OUT017,2275.220073262024
FDH12,OUT010,309.9057792773781
FDD21,OUT045,2275.220073262024
NCM05,OUT013,2336.595654782092
FDK04,OUT013,2336.595654782092
FDN33,OUT017,2275.220073262024
NCM18,OUT010,309.9057792773781
DRC25,OUT049,2336.595654782092
FDT47,OUT017,2275.220073262024
FDD45,OUT027,3694.0385576470608
NCD07,OUT018,1995.4987392241385
NCY54,OUT010,309.9057792773781
FDL12,OUT049,2336.595654782092
FDL02,OUT017,2275.220073262024
FDC60,OUT035,2336.595654782092
FDR37,OUT017,2275.220073262024
FDY16,OUT017,2275.220073262024
FDU26,OUT045,2275.220073262024
FDN24,OUT013,2336.595654782092
FDH44,OUT013,2336.595654782092
FDE23,OUT010,309.9057792773781
FDW60,OUT017,2275.220073262024
FDQ55,OUT049,2336.595654782092
FDV32,OUT027,3694.0385576470608
FDV03,OUT010,309.9057792773781
FDY14,OUT010,309.9057792773781
NCL55,OUT027,3694.0385576470608
DRF25,OUT017,2275.220073262024
FDX03,OUT046,2336.595654782092
FDF40,OUT045,2275.220073262024
FDX24,OUT010,309.9057792773781
FDA25,OUT049,2336.595654782092
FDH21,OUT018,1995.4987392241385
FDB47,OUT010,309.9057792773781
FDT34,OUT019,371.28136079744604
FDS39,OUT010,309.9057792773781
NCU05,OUT046,2336.595654782092
FDE02,OUT049,2336.595654782092
FDL25,OUT035,2336.595654782092
FDC50,OUT049,2336.595654782092
FDZ32,OUT049,2336.595654782092
FDV14,OUT045,2275.220073262024
FDR07,OUT045,2275.220073262024
FDB26,OUT049,2336.595654782092
NCR50,OUT045,2275.220073262024
FDP01,OUT018,1995.4987392241385
FDH57,OUT045,2275.220073262024
FDM60,OUT027,3694.0385576470608
FDA45,OUT017,2275.220073262024
FDU55,OUT017,2275.220073262024
FDH40,OUT035,2336.595654782092
FDG40,OUT019,371.28136079744604
FDT12,OUT049,2336.595654782092
